artist,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
Bayside,Carry On,06Lrz6eyIROUC8JM0MylSO,,0.506,0.943,8,-5.23,1,0.104,0.0,0.119,0.273,124.92,241267,
Highly Suspect,Vanity,4dCWXzPUQeGrvEVUBezbqi,,0.203,0.94,4,-4.126,1,0.0773,5.78e-06,0.269,0.379,170.507,239800,
Madina Lake,Let's Get Outta Here,139VpzOBuzhwRvkj2pIH2l,,0.514,0.994,2,-3.678,1,0.195,0.0,0.287,0.17,104.997,178773,
STARSET,Ricochet,1ocR8gUE4fBfNJZtBr0TFQ,,0.256,0.84,5,-6.916,0,0.0606,0.0,0.0968,0.178,112.977,310347,
The Early November,Something That Produces Results,6bVYfzZxDrC4BSqVhYJFGt,,0.483,0.819,1,-4.147,1,0.0644,0.0,0.511,0.52,67.322,162267,
Red,Breathe Into Me,0DLjcGTmH2NV9AjzecAGT6,,0.32,0.91,9,-5.321,1,0.114,0.0,0.16,0.22,165.943,214373,
The Juliana Theory,"If I Told You This Was Killing Me, Would You Stop?",3EP7G1q7sjCYHZiWLGCw0V,,0.422,0.678,0,-7.355,1,0.0421,8.11e-05,0.0687,0.0799,150.238,232333,
Blindside,Sleepwalking,5VYcGJLKYHvrTD3MUzQkR6,,0.519,0.9,3,-4.533,0,0.0753,0.0,0.36,0.377,116.813,242347,
Matchbook Romance,"Your Stories, My Alibis",0oeWaDCu8fCbyCUi7BJoAu,,0.184,0.976,1,-4.131,1,0.43,0.203,0.191,0.365,66.721,285945,
Scary Kids Scaring Kids,Holding On,48H6uWuBYeeZUiXwb5f69K,,0.421,0.935,8,-5.153,0,0.0697,0.000212,0.1,0.455,165.02,261240,
Motion City Soundtrack,Everything Is Alright,6xyiHZgrmXw7sMyYXbXjPV,,0.435,0.95,8,-3.869,1,0.106,0.0,0.317,0.457,160.987,207634,
The Red Jumpsuit Apparatus,False Pretense,2ZICF8SFI5tHttaLJKMY1X,,0.509,0.93,0,-2.689,0,0.0474,0.0,0.152,0.783,154.946,149640,
Motion City Soundtrack,A-OK,7MD4FMJDT41InANyvOjWaN,,0.487,0.924,0,-5.894,0,0.0763,1.14e-05,0.231,0.459,159.85,229133,
Bayside,Devotion And Desire,27O9FuS1UIm6ZyLplgLQAH,,0.296,0.9,2,-4.918,0,0.0922,0.0,0.339,0.286,184.256,209627,
55 Escape,Forever,3Gaxjgv63zqkBj5LeoTLBG,,0.57,0.901,7,-5.028,1,0.0427,0.0,0.368,0.633,110.02,191720,
STARSET,Telepathic,4yEYEO6bRV9xkydMKdn2Z3,,0.271,0.68,2,-8.277,0,0.0969,0.0,0.46,0.194,150.013,282173,
Alexisonfire,This Could Be Anywhere In The World,6hKnIY2Ssrmqw2TYXW0K5e,,0.192,0.757,9,-5.253,1,0.0844,0.00133,0.123,0.294,83.105,243467,
Demon Hunter,Cross to Bear,4Rw3EGQ0Ybt5mutBCrMVAI,,0.466,0.986,11,-4.743,1,0.18,0.000106,0.139,0.0828,150.082,269040,
Solar Fields,Sol,72c1iKsEgEcfJvsNkv02xF,,0.52,0.37,8,-15.211,1,0.0292,0.849,0.0743,0.0375,144.963,511011,
Ivoryline,Hearts And Minds,2BzyuWMhV9wp3OqrWQzX5Y,,0.488,0.94,5,-4.766,0,0.0675,0.0,0.366,0.818,76.999,227013,
Solar Fields,The Shard,6rqgceXCmuh6HhCdmrJN3l,,0.369,0.433,10,-13.099,0,0.0351,0.847,0.0905,0.0709,115.011,1475400,
Solar Fields,Anchor District,624JnbTsGhda2dXXVwQOQ1,,0.316,0.621,11,-12.07,0,0.0331,0.785,0.0983,0.0673,137.991,854600,
Solar Fields,Savant,0t0iIuLwVMWNO65Qj6b4Ae,,0.243,0.386,5,-12.42,0,0.0359,0.887,0.0638,0.0392,80.0,1055920,
Taking Back Sunday,What's It Feel Like to Be a Ghost?,1YNyJzOsyd9UU3k12bgsGY,,0.451,0.875,11,-4.636,1,0.0302,3.82e-05,0.194,0.629,148.492,227507,
Bayside,Montauk,0LaYDz0eNJJOAMohHXtgYn,,0.426,0.872,11,-5.533,0,0.0621,0.0,0.061,0.506,175.0,220080,
Solar Fields,Back in the Game,1slOmeHyVbir9zU6isDtsR,,0.388,0.361,8,-13.581,1,0.0312,0.9,0.0931,0.0341,143.837,1097653,
Dead Poetic,New Medicines,2UMuVwCwPUdTmAYYgd88Fg,,0.489,0.891,6,-4.507,0,0.0574,3.16e-06,0.0722,0.558,145.016,242040,
Demon Hunter,The Latest and the Last,7e0q1nIBXqZ6vhOluhfk8D,,0.483,0.968,4,-5.614,0,0.146,0.00194,0.497,0.238,161.31,222320,
Madina Lake,Adalia,0F5zHkYUwIBp5STtBJopmX,,0.499,0.862,3,-4.528,1,0.0443,0.0,0.229,0.541,129.858,151387,
The Red Jumpsuit Apparatus,Misery Loves Its Company,32HmWw6WfFqpWUv4qDAuKs,,0.258,0.849,4,-3.415,0,0.0446,0.0,0.188,0.308,121.814,196587,
Matchbook Romance,Monsters,1UVffD20CfHJ2wD0x0as8L,,0.362,0.945,10,-2.651,0,0.0575,2.51e-05,0.154,0.487,114.797,243747,
Nothing But Thieves,Drawing Pins,455LZSDZHZLHHuKY2se2dz,,0.679,0.588,7,-4.011,1,0.0408,0.0312,0.121,0.508,112.986,217320,
From First To Last,Note to Self,7hZ1JuwJm4hZsS8IHnKDt3,,0.21,0.937,4,-4.596,0,0.18,0.0,0.143,0.311,172.323,233763,
Solar Fields,Catalyst,7FaYbj3k2axM9qrurLZJo9,,0.441,0.481,1,-10.607,0,0.0347,0.742,0.0867,0.0564,175.983,234480,
Solar Fields,Vive Le Resistance,0z4kvYW3Z5SrioF4TaOJ2G,,0.481,0.377,8,-14.789,1,0.0342,0.827,0.131,0.0353,163.99,1079360,
Demon Hunter,Not I,1hmiD4iEUDyTN9IwDJLn9R,,0.428,0.98,0,-4.23,1,0.157,1.06e-06,0.317,0.196,168.04,254187,
Thrice,Stare At The Sun,0FXSU5PXzvKl3CpA5h3Hqx,,0.234,0.98,0,-3.233,0,0.148,0.00746,0.0992,0.245,186.728,203240,
Bayside,Half A Life,1spajavaChi9mMcsV5M5SE,,0.309,0.873,7,-5.782,0,0.0634,0.0,0.0733,0.426,177.886,243400,
Coldplay,Adventure of a Lifetime,69uxyAqqPIsUyTO8txoP2M,,0.638,0.924,7,-3.887,1,0.036,0.000175,0.149,0.53,111.995,263787,
Solar Fields,Rezoning District,0IIayLBcp24OVzKGsIMZQ8,,0.316,0.677,0,-12.717,1,0.0429,0.835,0.068,0.0364,135.015,990413,
Taking Back Sunday,Up Against (Blackout),7dx3zyB8aQHd2LQm0u1lwS,,0.549,0.876,6,-3.589,1,0.0404,0.0,0.288,0.741,146.549,182533,
Solar Fields,Tickets Please,4mFebrhbl5FnxiZKShrwmy,,0.314,0.385,10,-14.333,0,0.0345,0.916,0.0918,0.0506,137.394,664427,
Julia Michaels,Issues,7vu0JkJh0ldukEYbTVcqd0,,0.728,0.415,8,-6.852,1,0.0639,0.0,0.0616,0.455,114.145,176320,
JP Saxe,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,,0.464,0.473,1,-10.086,1,0.129,0.0,0.109,0.604,75.801,208687,
Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,,0.461,0.834,2,-4.868,1,0.0989,1.14e-05,0.14,0.471,135.007,261154,
Ed Sheeran,Dive,51ChrwmUPDJvedPQnIU8Ls,,0.761,0.386,4,-6.158,1,0.0399,0.0,0.0953,0.526,134.943,238440,
Panic! At The Disco,Death of a Bachelor,1BECwm5qkaBwlbfo4kpYx8,,0.462,0.538,0,-5.527,1,0.059,0.0,0.429,0.405,139.256,203507,
Panic! At The Disco,Victorious,6od5hFv9IT5JHc7NEF9HRv,,0.57,0.865,8,-4.518,1,0.0472,0.0,0.404,0.691,110.01,178600,
Troye Sivan,YOUTH,1cOyWWUr3oXJIxY0AjJEx9,,0.628,0.737,7,-4.437,1,0.041,0.0,0.0777,0.592,91.507,185194,
Melanie Martinez,Dollhouse,6wNeKPXF0RDKyvfKfri5hf,,0.725,0.708,5,-5.331,0,0.0756,0.0,0.777,0.555,130.029,231853,
Halsey,Without Me,6FZDfxM3a3UCqtzo5pxSLZ,,0.752,0.488,6,-7.05,1,0.0705,9.11e-06,0.0936,0.533,136.041,201661,
Alessia Cara,Wild Things,2ZyuwVvV6Z3XJaXIFbspeE,,0.741,0.626,1,-4.826,0,0.0886,0.0,0.0828,0.706,108.029,188493,
Khalid,Location,152lZdxL1OR0ZMW6KquMif,,0.736,0.449,1,-11.462,0,0.425,0.000162,0.0898,0.326,80.126,219080,
blackbear,idfc,6y6jbcPG4Yn3Du4moXaenr,,0.63,0.5,1,-8.755,0,0.0611,4.04e-05,0.114,0.315,144.871,245172,
My Chemical Romance,Welcome to the Black Parade,5wQnmLuC1W7ATsArWACrgW,,0.217,0.905,2,-4.103,1,0.0752,0.00011,0.222,0.236,96.95,311107,
Fall Out Boy,Immortals,3Te8uLyit6X3ncNW8Fp3K2,,0.616,0.868,2,-3.606,1,0.0699,1.54e-06,0.671,0.475,108.016,189387,
Imagine Dragons,Radioactive,4G8gkOterJn0Ywt6uhqbhp,,0.448,0.784,9,-3.686,1,0.0627,0.000108,0.668,0.236,136.245,186813,
The Cab,Angel With A Shotgun,49rpdsNYJirTTf6p6mMvag,,0.546,0.837,2,-5.13,1,0.0519,0.0,0.387,0.402,124.007,221387,
My Chemical Romance,Teenagers,7j31rVgGX9Q2blT92VBEA0,,0.463,0.857,4,-3.063,1,0.0632,0.0,0.184,0.856,111.647,161920,
Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,,0.61,0.893,9,-3.681,1,0.0921,4.41e-05,0.021,0.673,104.031,296520,
My Chemical Romance,Bulletproof Heart,2EGF4JrisrJ4D4HOdTyYEO,,0.405,0.95,6,-2.8,1,0.071,3.47e-06,0.108,0.383,139.715,296733,
Sigrid,Don't Kill My Vibe,5DCaAsjQRLYvvdFUzaYnAz,,0.544,0.759,10,-4.839,1,0.121,6.53e-05,0.35,0.303,150.032,184320,
Paramore,Misery Business,6SpLc7EXZIPpy0sVko0aoU,,0.517,0.906,1,-3.677,1,0.0735,9.26e-06,0.113,0.731,172.977,211520,
Halsey,Haunting,1r1WtSrPbAOYHE7zwq4eqK,,0.461,0.696,9,-5.752,0,0.0486,0.000491,0.21,0.311,180.006,260797,
Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,,0.817,0.578,11,-7.579,0,0.0824,0.00103,0.251,0.851,143.982,181705,
Alessia Cara,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,,0.573,0.739,0,-5.74,1,0.129,0.0,0.111,0.451,97.085,230227,
Alex & Sierra,Little Do You Know,1almCHdsfikRPfVB9VrEdT,,0.5,0.292,0,-8.554,1,0.0323,0.0,0.188,0.37,145.879,185200,
James Arthur,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,,0.358,0.557,10,-7.398,1,0.059,0.0,0.0902,0.494,85.043,211467,
Indila,Tu Ne M’Entends Pas,1IvuulbKFiZLIbYtADZb02,,0.95,0.477,9,-7.354,0,0.268,0.0,0.0844,0.688,120.005,197467,
GIMS,Est-ce que tu m'aimes ? - Pilule bleue,3a9TMd2Yrza6HXqqlfMtfy,,0.779,0.852,2,-3.353,1,0.0651,0.0,0.212,0.601,119.892,237093,
GIMS,Bella,1vELwZM3uBYWd8HrtddD4l,,0.781,0.944,9,-2.64,0,0.0615,0.0795,0.117,0.965,103.003,226480,
GIMS,ABCD - Pilule rouge,3OP9JaOR7l6x6Myxj41G9Y,,0.753,0.738,2,-4.526,1,0.11,0.0,0.233,0.173,96.013,175373,
GIMS,150 - Pilule violette,1ed9jhzUkD3DYJIBNsoa7K,,0.845,0.72,11,-6.024,0,0.0594,0.00599,0.111,0.718,119.953,178680,
League of Legends,Awaken,3jevgr3fYdv9wYO3IDJq2a,,0.0993,0.626,9,-8.212,0,0.0467,0.00161,0.0741,0.0399,49.452,198187,
Zara Larsson,Uncover,3DQisSEr1TLp9H0BEeKiQS,,0.556,0.529,2,-4.464,1,0.025,0.0,0.268,0.308,89.887,213543,
Indila,Dernière danse,4GCfdrH7k3AwbK9uREy3oX,,0.669,0.449,0,-7.658,0,0.0489,0.0,0.0729,0.327,114.926,213493,
Jon Cozart,After Ever After 3,2hUQlFWJ36sKEgNsDlTD1M,,0.416,0.487,9,-7.487,1,0.065,0.0,0.107,0.536,98.674,321254,
Jon Cozart,Harry Potter in 99 Seconds,1xstOBjuUyPIzws5tj7eZs,,0.65,0.441,1,-9.139,1,0.255,0.0,0.178,0.737,102.78,104025,
Jon Cozart,After Ever After,1NA60PDKDksqpzHgBGauTs,,0.61,0.229,1,-9.192,1,0.207,0.0,0.139,0.667,106.565,248503,
Jon Cozart,After Ever After 2,0CFgKA3bsbWK1GS65WOtdX,,0.422,0.321,3,-13.231,1,0.126,0.0,0.119,0.414,149.628,330527,
Jon Cozart,Lord of the Rings in 99 Seconds,3i4rhcH5ojSIphwC0K3k3B,,0.625,0.482,2,-6.851,0,0.221,0.0,0.145,0.562,111.402,99396,
Avbyte,Fandoms - The Musical,2ti6ZKBNZWO73jQfolcByI,,0.478,0.444,1,-8.391,1,0.0885,0.0,0.111,0.739,143.759,169320,
My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),5BB0Jzw60KyfSTyjJqtely,,0.411,0.986,8,-2.522,0,0.0583,0.00148,0.371,0.649,165.981,205960,
Panic! At The Disco,Don't Threaten Me with a Good Time,2fh3bZ8jZhMxOcfESE9nQY,,0.559,0.895,1,-4.476,0,0.0832,0.0,0.175,0.59,183.825,213093,
Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,,0.825,0.652,1,-3.183,0,0.0802,0.0,0.0931,0.931,95.977,233713,
Fall Out Boy,Centuries,04aAxqtGp5pv12UXAg4pkq,,0.393,0.858,4,-2.868,0,0.0729,0.0,0.102,0.56,176.042,228360,
Harry Styles,Adore You,3jjujdWJ72nww5eGnfs2E7,,0.676,0.771,8,-3.675,1,0.0483,7e-06,0.102,0.569,99.048,207133,
Imagine Dragons,Demons,3LlAyCYU26dvFZBDUIMb7a,,0.505,0.71,3,-3.015,1,0.0321,0.00025,0.329,0.428,89.938,175200,
Melanie Martinez,Pity Party,3fo6DYGktjENCiagUeU9yH,,0.716,0.73,6,-4.126,0,0.0364,7.32e-06,0.151,0.339,136.05,204086,
Halsey,Gasoline,2IO7yf562c1zLzpanal1DT,,0.731,0.58,10,-7.328,0,0.0399,0.0,0.129,0.319,119.997,199593,
Melanie Martinez,"Tag, You're It",3u1FiuSpfsgVnekEMXgMwJ,,0.559,0.835,5,-5.555,0,0.0424,0.019,0.185,0.382,114.908,189027,
Panic! At The Disco,Emperor's New Clothes,3px2rAPu74ltbkf9eZsZ8h,,0.562,0.904,1,-4.947,1,0.0807,0.0,0.0433,0.651,94.481,158667,
Melanie Martinez,Mrs. Potato Head,3K1tdhoeE6koNnWgAxEK9Y,,0.517,0.622,1,-3.536,0,0.0577,0.0,0.105,0.463,170.154,217507,
Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,,0.624,0.876,9,-3.374,1,0.1,0.0,0.327,0.781,99.943,170827,
Troye Sivan,FOOLS,0tjfognbowyFM3RHTdxjPK,,0.292,0.678,10,-5.595,1,0.0724,0.0,0.146,0.365,87.436,220403,
Troye Sivan,WILD,2HWWsTZxnLSUdFZ4gjsP5N,,0.581,0.725,0,-5.349,0,0.0592,0.0,0.304,0.394,89.989,227872,
Troye Sivan,Happy Little Pill,4z8Ll8nU1jMqB8HvKTyLP1,,0.567,0.593,4,-7.127,0,0.0375,2.09e-06,0.114,0.0398,91.703,224874,
Meghan Trainor,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,,0.655,0.782,1,-4.789,1,0.185,0.0,0.317,0.832,79.427,184227,
Fall Out Boy,"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,,0.494,0.842,7,-4.784,1,0.0843,0.0,0.122,0.574,162.011,229093,
AJR,Weak,5DZwnLxHjWTZaz9jOpRhxb,,0.67,0.643,5,-4.553,1,0.0465,0.0,0.192,0.703,123.979,201159,
Train,Play That Song,77hjM9bMmgfTGJXv14UFmi,,0.392,0.825,0,-2.068,0,0.0535,2.25e-06,0.0972,0.482,98.959,243253,
Sabrina Carpenter,Thumbs,6WC5fhc9XMaCrUNKNjm9xE,,0.73,0.718,8,-3.496,1,0.0478,0.0,0.0892,0.127,135.045,216467,
Pentatonix,Can't Sleep Love,1klGbW5a9qTBFUjFfddbmU,,0.73,0.433,2,-7.05,1,0.0455,0.0,0.169,0.572,94.596,173053,
Noah Cyrus,Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP,,0.588,0.471,0,-7.287,1,0.0577,0.00146,0.0733,0.209,152.881,242081,
Scotty Sire,Mister Glassman,4lYxJPxy3jMEADaFhtcWRV,,0.886,0.478,0,-6.83,1,0.051,1.4e-05,0.392,0.504,118.017,221707,
Miley Cyrus,Malibu,1UZOjK1BwmwWU14Erba9CZ,,0.573,0.781,8,-6.406,1,0.0555,2.64e-05,0.0813,0.343,139.934,231907,
Ingrid Michaelson,You And I,7aohwSiTDju51QmC54AUba,,0.698,0.285,0,-7.632,1,0.0553,0.0,0.0883,0.53,135.027,148400,
Zara Larsson,Never Forget You,6hmhG1b4LEyNuashVvuIAo,,0.583,0.732,11,-5.728,0,0.0457,9.86e-06,0.269,0.276,145.992,213428,
He Is We,All About Us,0UQAkAVNk3tubJYlOHyG3q,,0.44,0.547,4,-5.26,1,0.027,0.0,0.117,0.365,172.227,206173,
Set It Off,Swan Song,0S3str7bHgDnoILmd0YrGJ,,0.39,0.958,7,-3.568,1,0.209,0.0,0.396,0.229,169.939,240387,
Front Porch Step,Angels and Demons,4o4opSOwZZHw4IkTEp4Rxn,,0.609,0.598,7,-4.029,0,0.0318,0.0,0.226,0.535,96.245,196442,
Paramore,Still into You,1yjY7rpaAQvKwpdUliHx0d,,0.602,0.923,5,-3.763,1,0.044,0.0,0.0561,0.765,136.01,216013,
Falling In Reverse,Rolling Stone,31X64Lz1VD4OgvpDekNKNO,,0.468,0.977,10,-2.621,0,0.196,0.0,0.272,0.406,174.181,233016,
NF,Mansion,3nKRYKbGxhzv4BbwlLOcWU,,0.446,0.84,10,-4.539,0,0.313,0.0,0.0967,0.433,150.686,323267,
Khalid,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,,0.551,0.44,10,-8.559,1,0.0985,3.02e-05,0.11,0.341,167.923,210667,
Harry Styles,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,,0.548,0.816,0,-4.209,1,0.0465,0.0,0.335,0.557,95.39,174000,
Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams,,0.695,0.573,4,-8.597,0,0.106,0.0734,0.482,0.408,99.939,179172,
Billie Eilish,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,,0.351,0.296,4,-10.109,0,0.0333,0.0,0.095,0.12,115.284,200186,
Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I,,0.367,0.111,4,-14.084,1,0.0972,3.97e-05,0.0897,0.198,82.642,196077,
Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,,0.602,0.658,1,-5.934,1,0.0558,6e-05,0.237,0.268,145.031,197547,
Billie Eilish,ocean eyes,2uIX8YMNjGMD7441kqyyNU,,0.475,0.37,4,-7.725,0,0.0361,0.0577,0.0841,0.157,144.828,200560,
blackbear,hot girl bummer,2mt1IqcFyY1zmYZT8Q3xw9,,0.782,0.559,6,-7.106,0,0.0767,0.0,0.385,0.685,129.992,188344,
Falling In Reverse,The Drug In Me Is You,1mB7dCUM7sPyNab6R43nlj,,0.548,0.855,3,-3.266,1,0.151,0.0,0.127,0.644,145.133,218787,
Falling In Reverse,I'm Not A Vampire,7l0Lr7Tl4Gt8hQj4v3rwtf,,0.235,0.965,2,-2.882,0,0.28,0.0,0.0448,0.322,185.278,231840,
Kendrick Lamar,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,,0.698,0.633,8,-4.946,1,0.0597,0.000194,0.0926,0.552,96.924,232187,
RaeLynn,Love Triangle,3YM0vEH7taFj7OLW3dWfiu,,0.686,0.525,2,-6.721,1,0.0331,0.0,0.11,0.322,132.927,225627,
Kendrick Lamar,DNA.,6HZILIRieu8S0iqY8kIKhj,,0.638,0.523,1,-6.664,1,0.357,0.0,0.0842,0.422,139.913,185947,
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n,,0.658,0.535,9,-8.983,0,0.0573,0.0,0.2,0.419,110.684,227360,
GIMS,Je te pardonne (feat. Sia) - Pilule bleue,6ftEA8CwMP4vtlL7F6VKsj,,0.231,0.567,3,-4.505,0,0.0297,0.000107,0.057,0.448,176.082,213027,
Isak Danielson,Broken,4oLLl2b0pZ5Ksp4SWISJyx,,0.435,0.636,5,-6.851,0,0.0609,0.0,0.112,0.101,141.87,216338,
Grégory Lemarchal,SOS d'un terrien en détresse,5MxaqqlBzcHWSXceo972sf,,0.332,0.257,10,-9.401,0,0.039,0.0,0.0844,0.214,117.537,207307,
Sarah Riani,Comme toi,0pqY4L1CBSEQd8SI6nLCBy,,0.331,0.747,5,-3.981,1,0.0793,0.0,0.0787,0.308,179.973,219779,
Jasmine Thompson,Willow,2PeQP3wjJ0ogwbUr1X6tU1,,0.324,0.355,11,-8.404,1,0.0318,7.12e-05,0.0805,0.33,170.168,209782,
Kurt Hugo Schneider,Elastic Heart,3bFLi2wrXS0QXDUUPWq77M,,0.646,0.225,9,-11.217,1,0.0387,0.0,0.079,0.2,127.83,205312,
Sia,Elastic Heart,5S9lfZu1YF8xKkgSsqL2Bd,,0.421,0.791,9,-4.998,1,0.0496,1.48e-05,0.146,0.499,130.075,257200,
Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,,0.719,0.671,8,-6.279,1,0.0336,8.21e-06,0.12,0.786,130.027,237627,
Halsey,New Americana,6Xs7OKt6i0Ddq8B4M5Dgvr,,0.339,0.707,0,-5.121,0,0.0428,0.0,0.337,0.359,173.993,183808,
Alessia Cara,Here,1wYZZtamWTQAoj8B812uKQ,,0.376,0.821,0,-3.974,1,0.104,0.0,0.0823,0.331,120.462,199453,
Zedd,I Want You To Know,1JDIArrcepzWDTAWXdGYmP,,0.58,0.846,9,-2.876,0,0.0573,6.62e-06,0.145,0.366,129.998,240000,
Madison Beer,Dead,13W2FZtELfJiVBst64qKf4,,0.583,0.7,2,-4.969,0,0.211,0.0,0.183,0.553,103.072,194827,
JoJo,Fuck Apologies. (feat. Wiz Khalifa),7AVF7kutqdQyamkw6q4d7x,,0.522,0.577,0,-6.782,1,0.309,0.0,0.15,0.386,191.662,195413,
Olivia O'Brien,Fuck Feelings,3HzcPKuTJyMmkWDgzswarl,,0.813,0.351,8,-6.568,0,0.0442,0.0,0.177,0.472,104.981,180693,
Levianth,Real Love,6wGlsvDsxVJM5saINmf5p2,,0.485,0.856,8,-3.833,1,0.0846,0.00083,0.175,0.577,160.055,162000,
StreamBeats by Harris Heller,Keep Me Up,5QTUyogHUAM5H5FLJ3EDTa,,0.663,0.573,5,-8.788,0,0.0359,0.789,0.117,0.168,128.027,193164,
StreamBeats by Harris Heller,Tiny Giant,5IYzCD8g5iuVCCJZa3eb6m,,0.65,0.925,0,-4.332,0,0.0605,0.208,0.32,0.153,127.979,156567,
Zayde Wølf,Oblivion,7uLfw6yj5AbSaQTDwUVzzI,,0.253,0.49,0,-8.187,0,0.0373,0.0337,0.111,0.0549,72.955,278919,
Sam Tinnesz,Wolves,4oyUjJauYl4zVrozOYk3il,,0.592,0.848,11,-5.631,0,0.0887,1.15e-06,0.0964,0.399,129.9,180005,
Prismo,Solo,5aWooiRZSWS0P4I5dzLkUJ,,0.442,0.846,10,-4.11,0,0.107,0.0106,0.376,0.506,179.936,183755,
Ruelle,Madness,0XVQTr58DZbLUcjacnTp8k,,0.509,0.661,8,-4.334,0,0.0433,4.89e-05,0.076,0.421,142.889,211140,
STARSET,Halo,3e7K6HoIuBFLOlpYbdHj46,,0.377,0.963,1,-3.369,0,0.0785,0.0,0.376,0.325,151.925,225798,
Tommee Profitt,In the End,4bMrguhtW5l31SNXd5IdSK,,0.526,0.671,7,-7.445,0,0.0968,4.07e-05,0.0869,0.102,88.033,234716,
Imagine Dragons,I’m So Sorry,7oTQ4d0UJeH8LOyvpfd5uW,,0.528,0.687,2,-5.954,0,0.0532,0.0,0.251,0.423,142.605,230227,
Echos,Saints,2X8dkNEf1T36Wp8pmRY8Vi,,0.512,0.477,2,-9.912,0,0.0311,4.84e-05,0.11,0.174,120.04,240775,
Laeds,Disown / Unknown,7x6Uv721J3Xg9W3DsPtfbl,,0.285,0.243,4,-13.652,0,0.0313,0.0224,0.141,0.155,124.912,256563,
DJ Ricky Luna,Automatic,7hFhgPkrc6WWAMNfC2hfQo,,0.6,0.925,11,-3.998,0,0.145,0.0,0.61,0.289,100.057,195900,
Omri,Redo Undo,6bt5nkG9AL3exLXtDAwJ4n,,0.524,0.744,5,-4.689,0,0.0693,1.84e-05,0.131,0.23,115.032,224129,
Roby Fayer,Ready to Fight,0FCfF65xsr1RYlMz1dQ4yL,,0.536,0.644,8,-5.445,0,0.0291,9.78e-06,0.0919,0.323,95.025,226737,
Sickick,Intro (Infected),7a1UiDLvw2yyuRPtANObXb,,0.524,0.563,3,-13.43,0,0.0778,0.679,0.21,0.19,178.332,294607,
Asketa & Natan Chaim,Warriors,67CXgSwER3AaTU67HhxJCO,,0.772,0.974,2,-2.985,1,0.182,1.35e-05,0.133,0.426,105.024,228571,
EQRIC,Mirror,1Boen9l6PEmdAbzZGxaQO1,,0.531,0.549,6,-6.042,0,0.0837,0.000479,0.106,0.148,169.978,192000,
WE ARE FURY,Waiting (feat. Olivia Lunny),60ML3bGqJWsr6dJLb9BT3K,,0.465,0.496,1,-4.925,0,0.033,0.0,0.435,0.112,145.99,201802,
NEFFEX,Pro,7lrbnkXrTlAFb9foGrDUFm,,0.579,0.911,2,-5.302,1,0.292,0.0,0.17,0.716,170.012,217412,
margø,LOVELOST,3MIfnlZELqeENeU1XEz3B2,,0.558,0.566,9,-7.024,0,0.0297,7.32e-06,0.0972,0.448,175.89,229515,
TheFatRat,Stronger,0iTI5FTB9iEUtcMdx9YyZS,,0.673,0.916,6,-3.814,0,0.0344,0.0587,0.0769,0.513,160.025,205500,
Holly Terrens,Run This Show,7tolsB7u4aXaVliiSrlL3z,,0.677,0.772,5,-4.547,0,0.0291,0.00409,0.321,0.192,110.007,213818,
League of Legends,Legends Never Die (feat. Against the Current),04pjfS3YIK6gXjxi1zHeZa,,0.498,0.598,4,-6.638,0,0.0377,0.0,0.111,0.0573,140.078,235000,
WE ARE FURY,Demons (feat. Micah Martin),1LJt4lFEDnL3UBQAqRv0Tu,,0.508,0.843,4,-4.752,1,0.106,0.0022,0.14,0.148,159.956,266648,
Various Artists,Fearless Pt. II,649AbXFbU0UDYe2bhs9jSe,,0.73,0.928,6,-4.28,1,0.0515,0.00131,0.119,0.325,110.002,194182,
Black Math,Marching With Giants,65K9UDQicRHR3GrDPlldT6,,0.541,0.853,7,-6.387,1,0.061,0.0,0.0855,0.288,97.519,187015,
Le Winter,The Mind,75ld2rKwLG0r31KaYOa48v,,0.787,0.443,10,-9.791,1,0.0387,0.0,0.121,0.512,118.977,198655,
